player_id,player_name,lane,entry_course,starts,win_rate,second_rate,third_rate,top3_rate,avg_st,min_st,max_st,top_st_rate,course_avg_top3_rate,top3_vs_course_avg,entry_shift_count,entry_shift_rate,course_strength,reliability
4583,古 田 祐 貴,5,5,7,14.29,0.0,28.57,42.86,0.139,0.02,0.24,28.57,38.06,4.8,0,0.0,やや得意,C
4420,津久井 拓 也,2,2,3,0.0,66.67,0.0,66.67,0.14,0.12,0.16,33.33,52.69,13.98,0,0.0,少数参考,参考
4537,渡 邉 和 将,3,3,6,50.0,33.33,0.0,83.33,0.133,0.08,0.17,33.33,52.71,30.62,0,0.0,得意,C
3333,丸 尾 義 孝,1,1,8,50.0,37.5,12.5,100.0,0.171,0.06,0.25,50.0,84.17,15.83,0,0.0,得意,C
4382,高 山 智 至,3,3,3,0.0,0.0,33.33,33.33,0.19,0.13,0.28,66.67,52.71,-19.38,0,0.0,少数参考,参考
4479,矢 野 真梨菜,4,4,6,0.0,0.0,0.0,0.0,0.21,0.13,0.32,0.0,49.52,-49.52,0,0.0,苦手,C
4737,竹 井 貴 史,5,5,10,10.0,10.0,40.0,60.0,0.155,0.08,0.26,10.0,38.06,21.94,0,0.0,得意,B
4759,今 泉 友 吾,6,6,8,0.0,25.0,37.5,62.5,0.196,0.11,0.25,0.0,23.06,39.44,0,0.0,得意,C
3559,水 長 照 雄,1,1,7,57.14,0.0,0.0,57.14,0.17,0.1,0.31,0.0,84.17,-27.03,0,0.0,苦手,C
4525,真 子 奈津実,2,2,15,0.0,13.33,13.33,26.67,0.171,0.06,0.29,13.33,52.69,-26.02,0,0.0,苦手,B
3584,佐々木 英 樹,3,3,11,9.09,27.27,27.27,63.64,0.161,0.08,0.25,9.09,52.71,10.93,0,0.0,得意,B
4434,田 中 辰 彦,5,5,5,0.0,20.0,0.0,20.0,0.156,0.04,0.26,0.0,38.06,-18.06,0,0.0,苦手,C
4625,渡 邊 裕 貴,6,6,3,0.0,0.0,0.0,0.0,0.16,0.09,0.23,0.0,23.06,-23.06,0,0.0,少数参考,参考
3379,打 越 晶,1,1,10,30.0,30.0,10.0,70.0,0.157,0.07,0.24,10.0,84.17,-14.17,0,0.0,得意,B
4373,若 狭 奈美子,4,4,6,0.0,33.33,50.0,83.33,0.11,0.05,0.19,16.67,49.52,33.81,0,0.0,得意,C
4757,山 田 祐 也,6,6,7,0.0,0.0,42.86,42.86,0.131,0.04,0.21,57.14,23.06,19.8,0,0.0,得意,C
3443,森 秋 光,1,1,4,100.0,0.0,0.0,100.0,0.203,0.16,0.28,25.0,84.17,15.83,0,0.0,少数参考,参考
4047,吉 永 浩 則,2,2,6,0.0,0.0,0.0,0.0,0.18,0.09,0.26,0.0,52.69,-52.69,0,0.0,苦手,C
4502,遠 藤 エ ミ,5,5,3,0.0,0.0,66.67,66.67,0.187,0.11,0.32,33.33,38.06,28.61,0,0.0,少数参考,参考
4661,中 島 昂 章,6,6,9,0.0,22.22,0.0,22.22,0.244,0.17,0.34,0.0,23.06,-0.84,0,0.0,標準,C
4488,小 山 勉,1,1,7,100.0,0.0,0.0,100.0,0.161,0.13,0.2,14.29,84.17,15.83,0,0.0,得意,C
3885,久 田 武,2,2,7,0.0,28.57,14.29,42.86,0.153,0.06,0.3,14.29,52.69,-9.83,0,0.0,標準,C
4208,三 浦 永 理,3,3,12,16.67,41.67,25.0,83.33,0.16,0.09,0.23,0.0,52.71,30.62,0,0.0,得意,B
4359,横 川 聖 志,4,4,10,10.0,30.0,20.0,60.0,0.137,0.07,0.24,60.0,49.52,10.48,0,0.0,得意,B
4625,渡 邊 裕 貴,5,5,5,0.0,0.0,20.0,20.0,0.152,0.07,0.25,0.0,38.06,-18.06,0,0.0,苦手,C
4233,亀 山 雅 幸,6,6,3,0.0,0.0,33.33,33.33,0.217,0.15,0.27,0.0,23.06,10.27,0,0.0,少数参考,参考
4313,西 村 美智子,1,1,10,70.0,20.0,0.0,90.0,0.104,0.04,0.15,70.0,84.17,5.83,0,0.0,得意,B
4373,若 狭 奈美子,2,2,8,12.5,50.0,25.0,87.5,0.131,0.03,0.23,25.0,52.69,34.81,0,0.0,得意,C
4525,真 子 奈津実,3,3,16,6.25,6.25,31.25,43.75,0.139,0.05,0.29,12.5,52.71,-8.96,0,0.0,標準,B
4479,矢 野 真梨菜,5,5,7,0.0,0.0,42.86,42.86,0.206,0.09,0.29,0.0,38.06,4.8,0,0.0,やや得意,C
4765,野田部 宏 子,6,6,18,0.0,5.56,0.0,5.56,0.186,0.02,0.37,16.67,23.06,-17.5,0,0.0,苦手,B
3296,高 柳 成 聡,2,2,3,0.0,0.0,0.0,0.0,0.21,0.1,0.35,0.0,52.69,-52.69,0,0.0,少数参考,参考
4434,田 中 辰 彦,3,3,6,16.67,0.0,16.67,33.33,0.162,0.09,0.22,16.67,52.71,-19.38,0,0.0,苦手,C
3455,谷 本 幸 司,4,4,4,0.0,0.0,0.0,0.0,0.158,0.12,0.19,0.0,49.52,-49.52,0,0.0,少数参考,参考
4743,木 村 仁 紀,5,5,5,0.0,20.0,0.0,20.0,0.148,0.07,0.19,0.0,38.06,-18.06,0,0.0,苦手,C
4737,竹 井 貴 史,6,6,13,0.0,0.0,23.08,23.08,0.15,0.07,0.27,38.46,23.06,0.02,0,0.0,標準,B
4466,南 佑 典,1,1,4,75.0,0.0,0.0,75.0,0.19,0.16,0.22,0.0,84.17,-9.17,0,0.0,少数参考,参考
3950,石 川 哲 秀,2,2,3,0.0,0.0,0.0,0.0,0.203,0.17,0.23,0.0,52.69,-52.69,0,0.0,少数参考,参考
4047,吉 永 浩 則,1,1,3,33.33,0.0,33.33,66.67,0.19,0.11,0.24,33.33,84.17,-17.5,0,0.0,少数参考,参考
3379,打 越 晶,2,2,4,25.0,0.0,25.0,50.0,0.175,0.09,0.26,0.0,52.69,-2.69,0,0.0,少数参考,参考
3885,久 田 武,4,4,7,14.29,0.0,28.57,42.86,0.191,0.04,0.38,0.0,49.52,-6.66,0,0.0,標準,C
4704,河 野 大,6,6,4,0.0,75.0,0.0,75.0,0.24,0.09,0.56,25.0,23.06,51.94,0,0.0,少数参考,参考
4313,西 村 美智子,2,2,7,0.0,14.29,14.29,28.57,0.136,0.04,0.24,28.57,52.69,-24.12,0,0.0,苦手,C
4498,宮 本 夏 樹,3,3,5,0.0,40.0,20.0,60.0,0.096,0.08,0.12,20.0,52.71,7.29,0,0.0,やや得意,C
4359,横 川 聖 志,5,5,7,0.0,14.29,14.29,28.57,0.157,0.07,0.43,28.57,38.06,-9.49,0,0.0,標準,C
4715,村 上 遼,6,6,5,20.0,0.0,20.0,40.0,0.146,0.03,0.32,20.0,23.06,16.94,0,0.0,得意,C
3333,丸 尾 義 孝,2,2,5,20.0,40.0,20.0,80.0,0.138,0.04,0.23,20.0,52.69,27.31,0,0.0,得意,C
4208,三 浦 永 理,5,5,11,9.09,18.18,36.36,63.64,0.135,0.05,0.23,18.18,38.06,25.58,0,0.0,得意,B
3842,星 野 太 郎,6,6,3,0.0,0.0,0.0,0.0,0.173,0.11,0.23,0.0,23.06,-23.06,0,0.0,少数参考,参考
4327,加 藤 翔,2,2,7,0.0,14.29,14.29,28.57,0.171,0.11,0.27,0.0,52.69,-24.12,0,0.0,苦手,C
4757,山 田 祐 也,3,3,5,20.0,0.0,0.0,20.0,0.18,0.13,0.23,20.0,52.71,-32.71,0,0.0,苦手,C
4525,真 子 奈津実,5,5,15,13.33,20.0,13.33,46.67,0.139,0.04,0.23,33.33,38.06,8.61,0,0.0,得意,B
4208,三 浦 永 理,1,1,18,50.0,38.89,5.56,94.44,0.174,0.08,0.3,0.0,84.17,10.27,0,0.0,得意,B
4479,矢 野 真梨菜,2,2,6,0.0,33.33,0.0,33.33,0.167,0.13,0.21,0.0,52.69,-19.36,0,0.0,苦手,C
4704,河 野 大,5,5,3,0.0,33.33,0.0,33.33,0.14,0.12,0.15,0.0,38.06,-4.73,0,0.0,少数参考,参考
4743,木 村 仁 紀,6,6,5,0.0,20.0,0.0,20.0,0.198,0.14,0.27,20.0,23.06,-3.06,0,0.0,標準,C
3455,谷 本 幸 司,1,1,4,25.0,25.0,0.0,50.0,0.11,0.01,0.16,75.0,84.17,-34.17,0,0.0,少数参考,参考
3379,打 越 晶,3,3,5,0.0,0.0,60.0,60.0,0.204,0.14,0.27,20.0,52.71,7.29,0,0.0,やや得意,C
4625,渡 邊 裕 貴,4,4,7,0.0,14.29,14.29,28.57,0.156,0.04,0.25,14.29,49.52,-20.95,0,0.0,苦手,C
3333,丸 尾 義 孝,5,5,6,0.0,33.33,0.0,33.33,0.155,0.06,0.27,16.67,38.06,-4.73,0,0.0,標準,C
4313,西 村 美智子,6,6,7,0.0,0.0,28.57,28.57,0.153,0.11,0.24,28.57,23.06,5.51,0,0.0,やや得意,C
4008,中 尾 誠,1,1,4,75.0,0.0,25.0,100.0,0.168,0.09,0.32,50.0,84.17,15.83,0,0.0,少数参考,参考
4015,前 野 竜 一,2,2,6,0.0,50.0,0.0,50.0,0.24,0.17,0.33,16.67,52.69,-2.69,0,0.0,標準,C
4502,遠 藤 エ ミ,3,3,8,0.0,50.0,12.5,62.5,0.181,0.12,0.31,25.0,52.71,9.79,0,0.0,得意,C
3584,佐々木 英 樹,4,4,11,18.18,27.27,0.0,45.45,0.169,0.11,0.27,45.45,49.52,-4.07,0,0.0,標準,B
4715,村 上 遼,1,1,5,80.0,0.0,0.0,80.0,0.118,0.08,0.15,60.0,84.17,-4.17,0,0.0,得意,C
4759,今 泉 友 吾,4,4,9,0.0,77.78,11.11,88.89,0.191,0.12,0.33,0.0,49.52,39.37,0,0.0,得意,C
4151,下 河 誉 史,5,2,3,0.0,0.0,33.33,33.33,0.237,0.07,0.38,0.0,52.69,-19.36,3,100.0,少数参考,参考
3885,久 田 武,1,1,9,44.44,33.33,11.11,88.89,0.154,0.07,0.22,22.22,84.17,4.72,0,0.0,得意,C
3559,水 長 照 雄,2,2,3,0.0,33.33,33.33,66.67,0.167,0.13,0.19,0.0,52.69,13.98,0,0.0,少数参考,参考
4737,竹 井 貴 史,4,4,11,27.27,18.18,27.27,72.73,0.15,0.01,0.3,27.27,49.52,23.21,0,0.0,得意,B
4498,宮 本 夏 樹,6,6,6,16.67,0.0,50.0,66.67,0.207,0.12,0.28,16.67,23.06,43.61,0,0.0,得意,C
4757,山 田 祐 也,2,2,6,16.67,50.0,33.33,100.0,0.12,0.04,0.18,0.0,52.69,47.31,0,0.0,得意,C
4529,嶋 義 信,3,3,3,0.0,33.33,0.0,33.33,0.123,0.07,0.2,66.67,52.71,-19.38,0,0.0,少数参考,参考
4502,遠 藤 エ ミ,1,1,12,75.0,0.0,8.33,83.33,0.158,0.01,0.31,33.33,84.17,-0.84,0,0.0,得意,B
4382,高 山 智 至,2,2,4,0.0,0.0,0.0,0.0,0.163,0.07,0.28,50.0,52.69,-52.69,0,0.0,少数参考,参考
4466,南 佑 典,4,4,4,0.0,25.0,75.0,100.0,0.202,0.11,0.31,25.0,49.52,50.48,0,0.0,少数参考,参考
4359,横 川 聖 志,1,1,5,60.0,20.0,0.0,80.0,0.14,0.02,0.23,60.0,84.17,-4.17,0,0.0,得意,C
4047,吉 永 浩 則,6,5,3,0.0,0.0,33.33,33.33,0.227,0.18,0.29,0.0,38.06,-4.73,3,100.0,少数参考,参考
4233,亀 山 雅 幸,1,1,3,100.0,0.0,0.0,100.0,0.083,0.03,0.12,33.33,84.17,15.83,0,0.0,少数参考,参考
4737,竹 井 貴 史,3,3,9,11.11,33.33,11.11,55.56,0.127,0.08,0.21,22.22,52.71,2.85,0,0.0,標準,C
4498,宮 本 夏 樹,4,4,6,0.0,33.33,16.67,50.0,0.15,0.11,0.22,33.33,49.52,0.48,0,0.0,標準,C
4488,小 山 勉,6,6,4,0.0,0.0,25.0,25.0,0.175,0.12,0.21,0.0,23.06,1.94,0,0.0,少数参考,参考
4015,前 野 竜 一,1,1,11,81.82,9.09,0.0,90.91,0.169,0.05,0.26,9.09,84.17,6.74,0,0.0,得意,B
4208,三 浦 永 理,2,2,8,0.0,37.5,12.5,50.0,0.165,0.09,0.24,0.0,52.69,-2.69,0,0.0,標準,C
4715,村 上 遼,3,3,5,0.0,0.0,20.0,20.0,0.154,0.08,0.3,40.0,52.71,-32.71,0,0.0,苦手,C
3333,丸 尾 義 孝,4,4,4,0.0,25.0,25.0,50.0,0.177,0.06,0.34,50.0,49.52,0.48,0,0.0,少数参考,参考
4529,嶋 義 信,5,5,5,20.0,0.0,40.0,60.0,0.198,0.09,0.25,20.0,38.06,21.94,0,0.0,得意,C
3842,星 野 太 郎,1,1,5,20.0,40.0,0.0,60.0,0.162,0.12,0.25,0.0,84.17,-24.17,0,0.0,苦手,C
3455,谷 本 幸 司,2,2,6,0.0,33.33,0.0,33.33,0.172,0.11,0.24,16.67,52.69,-19.36,0,0.0,苦手,C
4359,横 川 聖 志,3,3,8,0.0,25.0,50.0,75.0,0.131,0.04,0.24,12.5,52.71,22.29,0,0.0,得意,C
4313,西 村 美智子,3,3,6,33.33,33.33,0.0,66.67,0.08,0.05,0.11,66.67,52.71,13.96,0,0.0,得意,C
4743,木 村 仁 紀,2,2,3,0.0,66.67,0.0,66.67,0.12,0.06,0.18,33.33,52.69,13.98,0,0.0,少数参考,参考
3379,打 越 晶,4,4,4,25.0,25.0,25.0,75.0,0.155,0.07,0.29,50.0,49.52,25.48,0,0.0,少数参考,参考
4765,野田部 宏 子,5,6,3,0.0,0.0,0.0,0.0,0.32,0.2,0.39,0.0,23.06,-23.06,3,100.0,少数参考,参考
4625,渡 邊 裕 貴,2,2,5,0.0,40.0,0.0,40.0,0.156,0.13,0.18,20.0,52.69,-12.69,0,0.0,苦手,C
4236,松 村 敏,3,3,12,33.33,25.0,16.67,75.0,0.107,0.05,0.15,33.33,52.71,22.29,0,0.0,得意,B
4529,嶋 義 信,2,2,5,0.0,0.0,0.0,0.0,0.16,0.08,0.24,0.0,52.69,-52.69,0,0.0,苦手,C
4466,南 佑 典,3,3,3,0.0,66.67,33.33,100.0,0.19,0.15,0.25,0.0,52.71,47.29,0,0.0,少数参考,参考
4233,亀 山 雅 幸,4,4,4,0.0,50.0,25.0,75.0,0.15,0.07,0.27,75.0,49.52,25.48,0,0.0,少数参考,参考
3885,久 田 武,5,5,9,0.0,22.22,22.22,44.44,0.196,0.11,0.33,22.22,38.06,6.38,0,0.0,やや得意,C
4373,若 狭 奈美子,6,6,10,0.0,20.0,20.0,40.0,0.244,0.14,0.39,0.0,23.06,16.94,0,0.0,得意,B
4498,宮 本 夏 樹,2,2,8,37.5,25.0,12.5,75.0,0.135,0.03,0.25,25.0,52.69,22.31,0,0.0,得意,C
4737,竹 井 貴 史,2,2,10,10.0,10.0,40.0,60.0,0.19,0.03,0.31,20.0,52.69,7.31,0,0.0,やや得意,B
4047,吉 永 浩 則,4,4,4,0.0,25.0,0.0,25.0,0.143,0.08,0.28,0.0,49.52,-24.52,0,0.0,少数参考,参考
3584,佐々木 英 樹,2,2,13,0.0,30.77,7.69,38.46,0.168,0.11,0.28,23.08,52.69,-14.23,0,0.0,苦手,B
4743,木 村 仁 紀,3,3,3,0.0,0.0,66.67,66.67,0.18,0.03,0.33,33.33,52.71,13.96,0,0.0,少数参考,参考
4759,今 泉 友 吾,5,5,7,28.57,42.86,14.29,85.71,0.167,0.13,0.24,14.29,38.06,47.65,0,0.0,得意,C
4313,西 村 美智子,5,5,8,0.0,12.5,0.0,12.5,0.146,0.03,0.27,25.0,38.06,-25.56,0,0.0,苦手,C
4015,前 野 竜 一,3,3,5,40.0,20.0,0.0,60.0,0.166,0.07,0.22,20.0,52.71,7.29,0,0.0,やや得意,C
4359,横 川 聖 志,6,6,7,0.0,28.57,28.57,57.14,0.106,0.01,0.21,28.57,23.06,34.08,0,0.0,得意,C
4208,三 浦 永 理,4,4,10,10.0,50.0,20.0,80.0,0.121,0.01,0.24,30.0,49.52,30.48,0,0.0,得意,B
4047,吉 永 浩 則,5,5,5,0.0,0.0,40.0,40.0,0.202,0.14,0.28,0.0,38.06,1.94,0,0.0,標準,C
3559,水 長 照 雄,6,6,3,0.0,0.0,0.0,0.0,0.16,0.09,0.25,0.0,23.06,-23.06,0,0.0,少数参考,参考
4488,小 山 勉,3,3,4,0.0,25.0,25.0,50.0,0.138,0.11,0.19,25.0,52.71,-2.71,0,0.0,少数参考,参考
4466,南 佑 典,5,5,3,0.0,0.0,0.0,0.0,0.197,0.13,0.27,0.0,38.06,-38.06,0,0.0,少数参考,参考
3885,久 田 武,6,6,5,0.0,0.0,20.0,20.0,0.232,0.14,0.31,0.0,23.06,-3.06,0,0.0,標準,C
4757,山 田 祐 也,5,5,6,0.0,33.33,16.67,50.0,0.162,0.09,0.34,33.33,38.06,11.94,0,0.0,得意,C
4434,田 中 辰 彦,6,6,6,0.0,0.0,50.0,50.0,0.2,0.11,0.25,0.0,23.06,26.94,0,0.0,得意,C
4502,遠 藤 エ ミ,4,4,5,20.0,20.0,60.0,100.0,0.17,0.12,0.27,20.0,49.52,50.48,0,0.0,得意,C
4015,前 野 竜 一,5,5,4,0.0,25.0,50.0,75.0,0.138,0.08,0.16,0.0,38.06,36.94,0,0.0,少数参考,参考
4434,田 中 辰 彦,4,4,5,0.0,20.0,0.0,20.0,0.132,0.03,0.19,40.0,49.52,-29.52,0,0.0,苦手,C
3455,谷 本 幸 司,6,6,4,0.0,0.0,0.0,0.0,0.223,0.12,0.32,0.0,23.06,-23.06,0,0.0,少数参考,参考
4479,矢 野 真梨菜,3,3,6,0.0,0.0,16.67,16.67,0.147,0.06,0.21,16.67,52.71,-36.04,0,0.0,苦手,C
4498,宮 本 夏 樹,1,1,11,54.55,18.18,0.0,72.73,0.174,0.08,0.32,9.09,84.17,-11.44,0,0.0,得意,B
3559,水 長 照 雄,4,4,5,0.0,20.0,0.0,20.0,0.138,0.07,0.18,0.0,49.52,-29.52,0,0.0,苦手,C
4359,横 川 聖 志,2,2,9,0.0,33.33,22.22,55.56,0.117,0.04,0.2,33.33,52.69,2.87,0,0.0,標準,C
3842,星 野 太 郎,5,5,3,0.0,33.33,0.0,33.33,0.157,0.08,0.21,33.33,38.06,-4.73,0,0.0,少数参考,参考
3584,佐々木 英 樹,6,6,7,14.29,14.29,14.29,42.86,0.183,0.09,0.28,0.0,23.06,19.8,0,0.0,得意,C
4151,下 河 誉 史,6,3,5,0.0,40.0,60.0,100.0,0.17,0.11,0.24,20.0,52.71,47.29,5,100.0,得意,C
4625,渡 邊 裕 貴,3,3,4,0.0,0.0,0.0,0.0,0.16,0.07,0.29,25.0,52.71,-52.71,0,0.0,少数参考,参考
3455,谷 本 幸 司,3,3,4,0.0,25.0,25.0,50.0,0.188,0.15,0.24,25.0,52.71,-2.71,0,0.0,少数参考,参考
4529,嶋 義 信,4,4,5,0.0,40.0,0.0,40.0,0.178,0.08,0.27,20.0,49.52,-9.52,0,0.0,標準,C
4466,南 佑 典,2,2,3,33.33,0.0,0.0,33.33,0.187,0.14,0.23,0.0,52.69,-19.36,0,0.0,少数参考,参考
4759,今 泉 友 吾,3,3,7,14.29,57.14,14.29,85.71,0.146,0.07,0.21,0.0,52.71,33.0,0,0.0,得意,C
4502,遠 藤 エ ミ,2,2,6,33.33,16.67,0.0,50.0,0.143,0.01,0.24,16.67,52.69,-2.69,0,0.0,標準,C
3559,水 長 照 雄,3,3,5,20.0,20.0,20.0,60.0,0.172,0.04,0.31,20.0,52.71,7.29,0,0.0,やや得意,C
3584,佐々木 英 樹,1,1,7,42.86,42.86,0.0,85.71,0.144,0.07,0.28,28.57,84.17,1.54,0,0.0,得意,C
4525,真 子 奈津実,6,6,8,0.0,0.0,37.5,37.5,0.196,0.11,0.28,12.5,23.06,14.44,0,0.0,得意,C
3885,久 田 武,3,3,7,0.0,42.86,14.29,57.14,0.124,0.06,0.18,14.29,52.71,4.43,0,0.0,やや得意,C
4373,若 狭 奈美子,5,5,8,0.0,0.0,37.5,37.5,0.215,0.08,0.34,0.0,38.06,-0.56,0,0.0,標準,C
3379,打 越 晶,5,5,4,0.0,75.0,0.0,75.0,0.155,0.07,0.27,25.0,38.06,36.94,0,0.0,少数参考,参考
3584,佐々木 英 樹,5,5,10,10.0,30.0,20.0,60.0,0.183,0.08,0.28,20.0,38.06,21.94,0,0.0,得意,B
3514,山 一 鉄 也,1,1,30,80.0,10.0,6.67,96.67,0.152,0.06,0.22,30.0,84.17,12.5,0,0.0,得意,A
4020,川 上 清 人,2,2,6,0.0,16.67,16.67,33.33,0.243,0.16,0.41,0.0,52.69,-19.36,0,0.0,苦手,C
3293,宮 内 由紀英,4,4,3,0.0,0.0,33.33,33.33,0.217,0.16,0.28,0.0,49.52,-16.19,0,0.0,少数参考,参考
4691,水 原 慎,6,6,9,0.0,22.22,0.0,22.22,0.188,0.12,0.35,11.11,23.06,-0.84,0,0.0,標準,C
3699,富 永 正 人,1,1,5,20.0,60.0,20.0,100.0,0.128,0.06,0.2,60.0,84.17,15.83,0,0.0,得意,C
4145,小 澤 学,2,2,7,0.0,0.0,14.29,14.29,0.283,0.22,0.37,0.0,52.69,-38.4,0,0.0,苦手,C
3951,石 川 吉 鎬,5,5,8,12.5,12.5,12.5,37.5,0.155,0.09,0.19,12.5,38.06,-0.56,0,0.0,標準,C
4697,國 弘 翔 平,6,6,4,0.0,0.0,0.0,0.0,0.237,0.18,0.35,0.0,23.06,-23.06,0,0.0,少数参考,参考
4527,高 野 心 吾,6,6,3,0.0,0.0,0.0,0.0,0.157,0.09,0.19,33.33,23.06,-23.06,0,0.0,少数参考,参考
3484,芝 田 浩 治,1,1,8,62.5,0.0,25.0,87.5,0.199,0.14,0.3,0.0,84.17,3.33,0,0.0,標準,C
3527,中 嶋 誠一郎,3,3,13,0.0,53.85,15.38,69.23,0.146,0.04,0.22,15.38,52.71,16.52,0,0.0,得意,B
3825,宮 嵜 隆太郎,4,4,13,7.69,23.08,15.38,46.15,0.102,0.01,0.21,46.15,49.52,-3.37,0,0.0,標準,B
4816,村 松 修 二,6,6,11,0.0,0.0,9.09,9.09,0.17,0.07,0.34,18.18,23.06,-13.97,0,0.0,苦手,B
3745,橋 本 年 光,1,1,12,50.0,16.67,16.67,83.33,0.173,0.06,0.4,41.67,84.17,-0.84,0,0.0,得意,B
4272,大 場 広 孝,3,3,14,14.29,28.57,28.57,71.43,0.161,0.01,0.37,28.57,52.71,18.72,0,0.0,得意,B
4020,川 上 清 人,4,4,3,0.0,0.0,0.0,0.0,0.19,0.17,0.21,0.0,49.52,-49.52,0,0.0,少数参考,参考
4821,妻 鳥 晋 也,6,6,10,0.0,10.0,10.0,20.0,0.209,0.03,0.34,0.0,23.06,-3.06,0,0.0,標準,B
4053,芦 澤 望,1,1,7,71.43,14.29,14.29,100.0,0.194,0.09,0.33,42.86,84.17,15.83,0,0.0,得意,C
3663,木 山 和 幸,3,3,15,6.67,26.67,6.67,40.0,0.141,0.02,0.24,20.0,52.71,-12.71,0,0.0,苦手,B
4145,小 澤 学,4,4,6,0.0,16.67,33.33,50.0,0.27,0.24,0.29,0.0,49.52,0.48,0,0.0,標準,C
3907,村 越 篤,5,5,3,33.33,33.33,33.33,100.0,0.163,0.08,0.21,33.33,38.06,61.94,0,0.0,少数参考,参考
4684,楠 原 翔 太,6,6,13,0.0,7.69,15.38,23.08,0.198,0.07,0.46,7.69,23.06,0.02,0,0.0,標準,B
4195,前 川 守 嗣,2,2,13,7.69,38.46,0.0,46.15,0.122,0.04,0.22,15.38,52.69,-6.54,0,0.0,標準,B
4167,片 岡 秀 樹,3,3,4,0.0,25.0,25.0,50.0,0.17,0.04,0.36,0.0,52.71,-2.71,0,0.0,少数参考,参考
3463,乙 津 康 志,1,1,5,20.0,20.0,20.0,60.0,0.198,0.15,0.28,20.0,84.17,-24.17,0,0.0,苦手,C
4527,高 野 心 吾,3,3,5,0.0,40.0,20.0,60.0,0.164,0.11,0.24,0.0,52.71,7.29,0,0.0,やや得意,C
3699,富 永 正 人,4,4,5,20.0,40.0,40.0,100.0,0.114,0.04,0.18,20.0,49.52,50.48,0,0.0,得意,C
4691,水 原 慎,5,5,6,0.0,0.0,0.0,0.0,0.193,0.03,0.31,0.0,38.06,-38.06,0,0.0,苦手,C
4808,松 尾 拓,6,6,4,0.0,25.0,0.0,25.0,0.103,0.01,0.2,50.0,23.06,1.94,0,0.0,少数参考,参考
3694,木 村 恒 一,1,1,3,33.33,0.0,33.33,66.67,0.163,0.09,0.23,0.0,84.17,-17.5,0,0.0,少数参考,参考
3825,宮 嵜 隆太郎,2,2,14,21.43,7.14,0.0,28.57,0.119,0.04,0.28,42.86,52.69,-24.12,0,0.0,苦手,B
3663,木 山 和 幸,1,1,11,72.73,9.09,9.09,90.91,0.17,0.1,0.27,18.18,84.17,6.74,0,0.0,得意,B
4272,大 場 広 孝,2,2,15,0.0,40.0,26.67,66.67,0.162,0.06,0.34,33.33,52.69,13.98,0,0.0,得意,B
3641,一 瀬 明,4,4,5,0.0,20.0,40.0,60.0,0.142,0.11,0.17,0.0,49.52,10.48,0,0.0,得意,C
4086,寺 本 重 宣,6,6,6,0.0,0.0,0.0,0.0,0.213,0.17,0.29,0.0,23.06,-23.06,0,0.0,苦手,C
3527,中 嶋 誠一郎,1,1,19,63.16,15.79,5.26,84.21,0.155,0.04,0.26,26.32,84.17,0.04,0,0.0,得意,B
4053,芦 澤 望,3,3,5,0.0,20.0,40.0,60.0,0.154,0.09,0.21,20.0,52.71,7.29,0,0.0,やや得意,C
3745,橋 本 年 光,4,4,8,12.5,37.5,37.5,87.5,0.159,0.1,0.3,25.0,49.52,37.98,0,0.0,得意,C
3708,岡 部 貴 司,5,5,5,0.0,20.0,0.0,20.0,0.124,0.04,0.17,20.0,38.06,-18.06,0,0.0,苦手,C
3946,赤 岩 善 生,1,1,11,72.73,18.18,9.09,100.0,0.142,0.06,0.26,54.55,84.17,15.83,0,0.0,得意,B
3484,芝 田 浩 治,2,2,6,16.67,50.0,16.67,83.33,0.162,0.07,0.27,0.0,52.69,30.64,0,0.0,得意,C
3329,作 野 恒,3,3,3,0.0,33.33,33.33,66.67,0.12,0.09,0.15,33.33,52.71,13.96,0,0.0,少数参考,参考
3514,山 一 鉄 也,4,4,17,17.65,11.76,23.53,52.94,0.134,0.02,0.2,23.53,49.52,3.42,0,0.0,標準,B
3907,村 越 篤,6,6,5,20.0,0.0,0.0,20.0,0.136,0.01,0.19,20.0,23.06,-3.06,0,0.0,標準,C
3907,村 越 篤,1,1,9,55.56,33.33,0.0,88.89,0.171,0.1,0.23,0.0,84.17,4.72,0,0.0,得意,C
4250,藤 川 利 文,2,2,3,0.0,33.33,33.33,66.67,0.167,0.14,0.19,33.33,52.69,13.98,0,0.0,少数参考,参考
4145,小 澤 学,3,3,6,0.0,0.0,16.67,16.67,0.243,0.18,0.33,0.0,52.71,-36.04,0,0.0,苦手,C
3587,武 田 信 一,4,4,5,20.0,0.0,40.0,60.0,0.074,0.04,0.11,40.0,49.52,10.48,0,0.0,得意,C
4821,妻 鳥 晋 也,5,5,3,33.33,0.0,0.0,33.33,0.117,0.09,0.14,33.33,38.06,-4.73,0,0.0,少数参考,参考
3712,淺 香 文 武,1,1,4,50.0,25.0,0.0,75.0,0.18,0.07,0.32,50.0,84.17,-9.17,0,0.0,少数参考,参考
4272,大 場 広 孝,6,6,11,0.0,0.0,18.18,18.18,0.161,0.08,0.28,0.0,23.06,-4.88,0,0.0,標準,B
3951,石 川 吉 鎬,2,2,7,0.0,57.14,28.57,85.71,0.173,0.05,0.27,0.0,52.69,33.02,0,0.0,得意,C
3946,赤 岩 善 生,3,3,3,33.33,0.0,33.33,66.67,0.147,0.11,0.21,33.33,52.71,13.96,0,0.0,少数参考,参考
